app_user,table,in_csv,in_sql,status
dnd_app_user,eqms_organization_product_role,YES,YES,MATCHED
dnd_app_user,eqms_organization_product_role_history,YES,YES,MATCHED
dnd_app_user,eqms_organization_role_lk,YES,YES,MATCHED
dnd_app_user,eqms_organization_site,YES,YES,MATCHED
dnd_app_user,eqms_organization_site_history,YES,YES,MATCHED
dnd_app_user,eqms_part_category,YES,YES,MATCHED
dnd_app_user,eqms_part_component_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_part_drawing_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_part_drawing_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_part_lk,YES,YES,MATCHED
dnd_app_user,eqms_part_lk_history,YES,YES,MATCHED
dnd_app_user,eqms_part_purchase_type_lk,YES,NO,MISSING_IN_SQL
dnd_app_user,eqms_part_quantity_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_part_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_perfomance_specification,YES,YES,MATCHED
dnd_app_user,eqms_pilot_clinical_evaluation_plan,YES,YES,MATCHED
dnd_app_user,eqms_pilot_clinical_evaluation_plan_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_clinical_evaluation_report,YES,YES,MATCHED
dnd_app_user,eqms_pilot_clinical_evaluation_report_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_feedback_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_feedback_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_place,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_place_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan_document,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan_document_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan_supporting_documents,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_plan_supporting_documents_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_feedback_details,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_feedback_details_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_feedback_dir_mapper,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_feedback_dir_mapper_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_report_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_results,YES,YES,MATCHED
dnd_app_user,eqms_pilot_validation_results_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_buyer_chosen_requirements,YES,YES,MATCHED
dnd_app_user,eqms_pnd_buyer_chosen_requirements_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_buyer_lk,YES,YES,MATCHED
dnd_app_user,eqms_pnd_end_user_chosen_requirements,YES,YES,MATCHED
dnd_app_user,eqms_pnd_end_user_chosen_requirements_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_item_lk,YES,YES,MATCHED
dnd_app_user,eqms_pnd_items,YES,YES,MATCHED
